转炉终点C,转炉终点Mn,转炉终点P,钢水净重,连铸正样C,连铸正样Ceq_val,低铝硅铁,石油焦增碳剂,加入C含量,C收得率
0.00042,,,70300.0,,0.467,0,102,150.9505,
0.00073,,,75800.0,,0.474,0,60,109.93350000000001,
0.00027,,,67450.0,,0.472,0,102,149.1655,
0.00081,,,69350.0,,0.475,0,68,116.68700000000001,
0.00038,,,69500.0,,0.457,0,85,131.528,
0.00067,,,69700.0,,0.46,0,85,132.429,
0.00064,,,65500.0,,0.464,0,85,131.783,
0.00062,,,66350.0,,0.465,0,85,133.874,
0.00031,,,67900.0,,0.459,0,85,132.61599999999999,
0.00022,,,72100.0,,0.471,0,102,145.655,
0.00046,,,75800.0,,0.481,0,102,148.103,
0.00067,,,66100.0,,0.459,0,85,132.599,
0.00074,,,72400.0,,,0,68,117.18,
0.00097,,,72850.0,,0.477,0,51,105.50984616000001,
0.00077,,,75900.0,,0.466,0,68,116.34700000000001,
0.00084,,,73050.0,,0.457,0,51,104.45584616000001,
0.00046,,,72050.0,,0.469,0,85,146.87,
0.00085,,,71900.0,,0.493,0,39,100.84,
0.00082,,,69000.0,,0.471,0,62,124.10999999999999,
0.00041,,,70000.0,,0.469,0,85,146.35999999999999,
0.00073,,,67250.0,,0.452,0,88,149.92,
0.00057,,,75100.0,,0.473,0,85,146.01999999999998,
0.00074,,,71200.0,,0.47,0,62,122.24000000000001,
0.00106,,,68050.0,,0.46,0,34,96.03999999999999,
0.00072,,,71700.0,,0.471,0,54,114.68090000000001,
0.00075,,,70650.0,,0.464,0,54,115.02089999999998,
0.00036,,,69850.0,,0.461,0,68,129.8178,
0.00079,,,76900.0,,0.452,0,54,115.0178,
0.00076,,,69000.0,,0.46,0,54,115.024,
0.00067,,,69050.0,,0.465,0,68,131.15300000000002,
0.00077,,,73850.0,,0.474,0,54,117.37299999999999,
0.00075,,,72350.0,,0.46,0,75,123.9,
0.0003,,,72900.0,,0.472,0,102,151.35,
0.00043,,,73800.0,,0.462,0,102,150.84,
0.00042,,,75350.0,,0.452,0,102,151.01000000000002,
0.00052,,,76550.0,,0.451,0,93,140.67000000000002,
0.00054,,,63900.0,,0.465,0,85,133.16,
0.00045,,,72150.0,,0.473,0,95,142.25,
0.00054,,,70350.0,,0.47,0,85,132.14000000000001,
0.00048,,,68950.0,,0.462,0,85,132.837,
0.00058,,,69600.0,,0.468,0,85,132.65,
0.00049,,,70250.0,,0.47,0,95,142.42000000000002,
0.00053,,,69800.0,,0.463,0,95,142.59,
0.00044,,,73400.0,,0.472,0,110,158.35,
0.0005,,,71550.0,,0.464,0,85,132.40349999999998,
0.0004,,,73200.0,,0.456,0,102,149.82000000000002,
0.00023,,,72550.0,,0.459,0,85,130.60999999999999,
0.00095,,,67700.0,,0.472,0,85,131.732,
0.00045,,,69900.0,,0.461,0,85,132.225,
0.00019,,,71500.0,,0.455,0,85,133.007,
0.00103,,,71600.0,,0.484,0,85,133.32999999999998,
0.00084,,,69300.0,,0.463,0,68,120.79284616,
0.00072,,,73350.0,,0.459,0,85,132.922,
0.00076,,,72400.0,,0.455,0,68,117.4648,
0.00032,,,78000.0,,0.462,0,109,155.14600000000002,
0.00068,,,71450.0,,0.48,0,85,133.177,
0.00055,,,71150.0,,0.467,0,85,132.956,
0.00037,,,80300.0,,0.466,0,85,106.25,
0.00045,,,71350.0,,0.456,0,85,106.25,
0.00046,,,70100.0,,0.456,0,85,106.25,
0.00047,,,71450.0,,0.47,0,85,106.25,
0.0005,,,74750.0,,0.472,0,80,101.45,
0.00034,,,69750.0,,0.474,0,85,105.74,
0.00035,,,68700.0,,0.467,0,85,106.25,
0.00042,,,70900.0,,0.47,0,85,105.74,
0.0005,,,71050.0,,0.473,0,77,138.34,
0.00054,,,72100.0,,0.467,0,76,137.54999999999998,
0.00047,,,72850.0,,0.461,0,80,141.56,
0.00056,,,73250.0,,0.476,0,90,151.84,
0.00059,,,72950.0,,0.462,0,76,112.56,
0.0003,,,75350.0,,0.464,0,90,151.67,
0.00023,,,71850.0,,0.46,0,90,150.98999999999998,
0.00067,,,71700.0,,0.484,0,60,120.66,
0.00039,,,66400.0,,0.485,0,85,148.06,
0.00025,,,74100.0,,0.462,0,85,148.4,
0.00074,,,73300.0,,0.457,0,68,130.04,
0.0007,,,71600.0,,0.471,0,68,129.19,
0.00046,,,70850.0,,0.478,0,85,148.06,
0.0005,,,76350.0,,0.481,0,85,147.38,
0.001,,,71900.0,,0.477,0,34,96.1609,
0.00071,,,71600.0,,0.459,0,54,116.0409,
0.00065,,,71900.0,,0.463,0,68,130.504,
0.00075,,,74600.0,,0.458,0,68,129.02,
0.00066,,,74700.0,,0.464,0,68,130.16400000000002,
0.00135,,,76250.0,,0.462,0,17,86.06094616,
0.00076,,,73850.0,,0.48,0,54,103.184,
0.00073,,,74300.0,,0.474,0,54,115.70089999999999,
0.00062,,,69900.0,,0.458,0,92,139.03,
0.00049,,,74650.0,,0.462,0,92,140.05,
0.00049,,,68850.0,,0.456,0,90,137.28,
0.00061,,,71800.0,,0.464,0,80,126.15,
0.00071,,,67950.0,,0.457,0,85,132.82,
0.00101,,,74200.0,,0.447,0,60,113.50384616000001,
0.00085,,,76300.0,,0.468,0,68,119.99384616000002,
0.00048,,,71500.0,,0.456,0,90,136.94,
0.00068,,,71200.0,,0.471,0,90,138.13,
0.00072,,,75550.0,,0.474,0,80,128.2835,
0.00096,,,73550.0,,0.458,0,60,113.50384616000001,
0.00044,,,72350.0,,0.469,0,110,157.347,
0.00092,,,77900.0,,0.472,0,60,113.50384615999998,
0.00069,,,73200.0,,0.458,0,95,148.12384616000003,
0.00088,,,76550.0,,0.47,0,60,114.01384616,
0.00051,,,75750.0,,0.476,0,95,143.1,
0.00052,,,68700.0,,0.474,0,85,106.25,
0.00123,,,74850.0,,0.462,0,25,52.31384616,
0.00111,,,68850.0,,0.472,0,34,61.29384616,
0.00107,,,69950.0,,0.464,0,40,67.56384616,
0.00048,,,74500.0,,0.465,0,80,100.6,
0.00066,,,71150.0,,0.466,0,80,100.94,
0.00067,,,72450.0,,0.459,0,68,129.02,
0.0008,,,74350.0,,0.458,0,55,119.86384616,
0.00072,,,69000.0,,0.469,0,66,127.1,
0.00081,,,71200.0,,0.464,0,68,134.04384616,
0.00041,,,74500.0,,0.475,0,92,154.26999999999998,
0.00067,,,73400.0,,0.475,0,68,129.36,
0.00088,,,71050.0,,0.472,0,70,132.13,
0.0008,,,72900.0,,0.489,0,80,141.73,
0.00078,,,72400.0,,0.451,0,85,146.53,
0.00088,,,72950.0,,0.47,0,82,145.01,
0.00072,,,74100.0,,0.463,0,68,130.55,
0.00072,,,73050.0,,0.469,0,68,130.72,
0.00073,,,73400.0,,0.472,0,68,131.1499,
0.00068,,,74550.0,,0.469,0,54,116.35300000000001,
0.00045,,,71200.0,,0.472,0,85,147.813,
0.00041,,,75500.0,,0.46,0,85,146.793,
0.00073,,,73950.0,,0.482,0,85,133.5935,
0.00064,,,73300.0,,0.46,0,95,143.27,
0.00066,,,74700.0,,0.46,0,85,133.84,
0.00066,,,75350.0,,0.456,0,75,124.07,
0.00058,,,72800.0,,0.456,0,85,133.84,
0.00068,,,64200.0,,0.467,0,95,143.1,
0.00059,,,73100.0,,0.451,0,85,134.01,
0.00066,,,75600.0,,0.464,0,85,133.84,
0.0003,,,73950.0,,0.479,0,110,158.01,
0.00052,,,71650.0,,0.465,0,95,143.27,
0.0006,,,72800.0,,0.461,0,75,123.9,
0.0005,,,74100.0,,0.451,0,95,143.27,
0.00058,,,74700.0,,0.469,0,85,133.7635,
0.00061,,,75400.0,,0.468,0,85,133.5935,
0.00073,,,71700.0,,0.469,0,75,123.99350000000001,
0.00025,,,70800.0,,0.461,0,119,167.177,
0.00053,,,74050.0,,0.46,0,85,132.65,
0.00026,,,73700.0,,0.475,0,85,132.021,
0.00086,,,73700.0,,0.464,0,68,116.77199999999999,
0.00075,,,71500.0,,0.447,0,68,115.73500000000001,
0.00067,,,74500.0,,0.458,0,68,114.97,
0.00066,,,71050.0,,0.459,0,85,132.055,
0.00083,,,73200.0,,0.467,0,68,121.08184616000001,
0.00095,,,71650.0,,0.45,0,51,104.48984616,
0.00073,,,72550.0,,0.469,0,85,132.03799999999998,
0.00061,,,71300.0,,0.45,0,85,130.627,
0.00093,,,68500.0,,0.474,0,51,104.94884616,
0.00075,,,74800.0,,0.469,0,68,115.39500000000001,
0.00094,,,69550.0,,0.466,0,51,102.04184615999999,
0.00094,,,67700.0,,0.466,0,51,102.97684616,
0.00101,,,68700.0,,0.444,0,51,103.55484616,
0.00072,,,71550.0,,0.461,0,85,132.123,
0.00013,,,73250.0,,0.471,0,95,154.94,
0.00037,,,71950.0,,0.479,0,90,151.5,
0.00021,,,70550.0,,0.475,0,95,156.3,
0.00075,,,72700.0,,0.466,0,66,127.61000000000001,
0.00028,,,70500.0,,0.465,0,90,150.14,
0.00047,,,70100.0,,0.475,0,82,142.12,
0.0006,,,69850.0,,0.466,0,75,136.25,
0.00023,,,72800.0,,0.451,0,90,151.84,
0.00046,,,70750.0,,0.476,0,85,146.53,
0.00067,,,72000.0,,0.476,0,60,120.49000000000001,
0.00031,,,68100.0,,0.466,0,90,151.67,
0.00063,,,72850.0,,0.479,0,70,131.96,
0.00035,,,72150.0,,0.464,0,90,151.16,
0.00019,,,71450.0,,0.465,0,92,152.91,
0.0006,,,69400.0,,0.475,0,66,126.75999999999999,
0.00043,,,68250.0,,0.469,0,85,145.34,
0.00079,,,69100.0,,0.46,0,68,130.21,
0.00044,,,71450.0,,0.478,0,85,147.54999999999998,
0.0,,,72100.0,,0.471,0,68,130.55,
0.00062,,,72100.0,,0.467,0,68,130.38,
0.00077,,,70500.0,,0.482,0,68,130.55,
0.00072,,,73100.0,,0.472,0,68,130.04,
0.00029,,,72500.0,,0.458,0,85,146.53,
0.00065,,,71950.0,,0.468,0,68,129.64780000000002,
0.0006,,,72850.0,,0.46,0,85,146.01999999999998,
0.00055,,,71400.0,,0.465,0,85,145.7668,
0.00068,,,71600.0,,0.462,0,68,129.6168,
0.00043,,,70150.0,,0.46,0,85,146.2799,
0.00067,,,73400.0,,0.465,0,68,129.1068,
0.00072,,,71700.0,,0.469,0,68,129.82399999999998,
0.00058,,,75150.0,,0.476,0,85,131.834,
0.00103,,,72350.0,,0.454,0,51,104.48984616,
0.00071,,,73900.0,,0.454,0,68,116.245,
0.00063,,,73450.0,,0.487,0,68,115.531,
0.00072,,,71500.0,,0.46,0,68,115.00399999999999,
0.0007,,,70500.0,,0.492,0,68,117.38400000000001,
0.00068,,,74350.0,,0.48,0,85,131.613,
0.00073,,,76100.0,,0.463,0,68,113.71,
0.00061,,,75050.0,,0.459,0,68,116.262,
0.00072,,,75700.0,,0.464,0,68,116.56800000000001,
0.00074,,,75800.0,,0.479,0,68,116.44900000000001,
0.00091,,,71750.0,,0.464,0,51,104.25184616,
0.00081,,,73550.0,,0.459,0,68,120.80984615999999,
0.00078,,,71600.0,,0.476,0,68,116.381,
0.00092,,,72700.0,,0.477,0,51,104.42184616000002,
0.00066,,,71450.0,,0.468,0,66,127.61000000000001,
0.00027,,,73100.0,,0.463,0,94,116.59,
0.00028,,,75800.0,,0.451,0,94,114.38,
0.00018,,,73350.0,,0.445,0,94,114.38,
0.00051,,,66000.0,,0.454,0,75,96.65,
0.0005,,,72600.0,,0.459,0,85,105.74,
0.00055,,,70700.0,,0.459,0,78,139.13,
0.00066,,,72300.0,,0.453,0,68,130.04,
0.00074,,,73500.0,,0.45,0,0,62.72,
0.00051,,,70950.0,,0.461,0,80,142.24,
0.00095,,,76250.0,,0.465,0,55,121.73384616,
0.0004,,,72800.0,,0.466,0,85,146.87,
0.00023,,,72450.0,,0.461,0,92,153.76,
0.00026,,,73550.0,,0.457,0,90,152.18,
0.00016,,,74950.0,,0.456,0,90,151.16,
0.00073,,,71450.0,,0.474,0,68,129.36,
0.00074,,,70350.0,,0.447,0,68,129.7,
0.00034,,,72700.0,,0.468,0,90,153.03,
0.00047,,,74500.0,,0.475,0,85,146.7,
0.00043,,,69750.0,,0.47,0,85,146.35999999999999,
0.00057,,,68650.0,,0.476,0,80,141.9,
0.00071,,,70050.0,,0.472,0,68,129.7,
0.0007,,,71000.0,,0.467,0,68,129.82399999999998,
0.00068,,,70600.0,,0.456,0,68,129.14090000000002,
0.00078,,,68550.0,,0.459,0,68,128.4609,
0.00086,,,70700.0,,0.466,0,90,151.84,
0.00052,,,73150.0,,0.453,0,85,145.4609,
0.00075,,,72500.0,,0.462,0,68,126.97999999999999,
0.00079,,,66350.0,,0.458,0,68,129.14090000000002,
0.00042,,,71150.0,,0.47,0,85,145.9647,
0.00071,,,67850.0,,0.474,0,75,121.95350000000002,
0.00066,,,70050.0,,0.463,0,75,118.89350000000002,
0.00053,,,59450.0,,0.467,0,93,140.347,
0.00051,,,70600.0,,0.457,0,102,147.627,
0.00073,,,67150.0,,0.454,0,75,123.65350000000001,
0.00052,,,75300.0,,0.453,0,93,140.347,
0.00043,,,77400.0,,0.455,0,90,138.487,
0.00061,,,74650.0,,0.45,0,73,119.18350000000001,
0.00057,,,69200.0,,0.455,0,85,133.177,
0.00063,,,73550.0,,0.465,0,85,133.2535,
0.00024,,,72250.0,,0.45,0,110,157.857,
0.0003,,,70950.0,,0.45,0,110,157.78050000000002,
0.00045,,,72150.0,,0.462,0,95,142.267,
0.00043,,,70800.0,,0.476,0,95,156.657,
0.00045,,,72350.0,,0.466,0,85,147.227,
0.00033,,,70950.0,,0.458,0,85,132.49699999999999,
0.00068,,,71200.0,,0.486,0,68,129.717,
0.00079,,,63600.0,,0.473,0,68,130.89,
0.00072,,,72950.0,,0.46,0,68,132.522,
9e-05,,,76850.0,,0.464,0,42,106.1,
0.00089,,,68600.0,,0.469,0,61,108.75999999999999,
0.00077,,,67950.0,,0.457,0,68,117.18,
0.00086,,,70000.0,,0.446,0,68,121.40484615999999,
0.00083,,,75050.0,,0.46,0,68,120.45284615999999,
0.00066,,,72150.0,,0.456,0,85,133.245,
0.0008,,,70100.0,,0.471,0,68,130.8135,
0.00066,,,72850.0,,0.479,0,68,130.125,
0.00062,,,71900.0,,0.481,0,85,133.279,
0.00092,,,71300.0,,0.46,0,51,114.15350000000001,
0.00072,,,70750.0,,0.467,0,68,116.483,
0.00026,,,70850.0,,0.48,0,95,156.674,
0.0005,,,71500.0,,0.476,0,85,107.3805,
0.00057,,,72450.0,,0.479,0,62,121.50049999999999,
0.0003,,,62800.0,,0.477,0,95,155.824,
0.00054,,,71750.0,,0.487,0,78,140.2605,
0.00061,,,71150.0,,0.486,0,75,137.287,
0.0004,,,70550.0,,0.493,0,90,151.7805,
0.00042,,,69700.0,,0.482,0,95,157.014,
0.00018,,,68900.0,,0.466,0,95,150.227,
6e-05,,,71950.0,,0.473,0,92,153.777,
0.00025,,,69600.0,,0.445,0,105,153.227,
0.0002,,,73300.0,,0.457,0,105,152.71699999999998,
0.00044,,,70000.0,,0.483,0,90,136.3535,
0.00041,,,67750.0,,0.455,0,98,145.317,
0.00071,,,71850.0,,0.466,0,75,122.2935,
0.00046,,,71000.0,,0.455,0,90,136.447,
0.00053,,,63400.0,,0.468,0,90,137.637,
0.0006,,,75850.0,,0.452,0,92,140.9935,
0.00037,,,77100.0,,0.453,0,95,142.607,
0.00051,,,72100.0,,0.469,0,92,140.4835,
0.00062,,,67300.0,,0.461,0,80,128.7935,
0.00023,,,74100.0,,0.456,0,102,151.367,
0.00065,,,71800.0,,0.467,0,75,125.3535,
0.00055,,,76700.0,,0.452,0,85,133.7635,
0.00046,,,76050.0,,0.47,0,95,143.627,
0.00049,,,73100.0,,0.469,0,95,143.457,
0.00065,,,70350.0,,0.485,0,85,132.4035,
0.00054,,,68900.0,,0.458,0,95,143.287,
0.00082,,,72250.0,,0.467,0,68,118.63384616,
0.00099,,,67600.0,,0.463,0,34,109.87884616000001,
0.00065,,,65500.0,,0.466,0,68,117.26500000000001,
0.00092,,,67950.0,,0.472,0,51,105.30584616,
0.00082,,,75150.0,,0.475,0,68,120.63984616,
0.00078,,,72500.0,,0.452,0,68,120.09584616,
0.00068,,,72250.0,,0.451,0,85,132.65,
0.00081,,,74250.0,,0.455,0,68,119.95984616,
0.00099,,,70350.0,,0.457,0,51,103.92884615999999,
0.00066,,,71200.0,,0.449,0,68,115.786,
0.00099,,,70950.0,,0.467,0,51,104.08184616000001,
0.00072,,,70550.0,,0.457,0,68,117.16300000000001,
0.0008,,,72200.0,,0.461,0,68,121.52384615999999,
0.00088,,,72850.0,,0.452,0,68,121.38784616,
0.0009,,,75900.0,,0.461,0,51,103.33384616,
0.00021,,,63000.0,,0.467,0,90,111.89999999999999,
0.0001,,,68950.0,,0.477,0,94,114.03999999999999,
0.00061,,,62250.0,,0.467,0,85,107.1,
0.00051,,,72700.0,,0.459,0,102,123.42,
0.00069,,,76400.0,,0.46,0,68,90.78,
0.0002,,,71100.0,,0.494,0,94,115.86399999999999,
0.00057,,,68150.0,,0.461,0,85,107.1,
0.00015,,,75300.0,,0.461,0,95,143.1,
0.00035,,,67400.0,,0.475,0,95,142.437,
0.00016,,,77650.0,,0.457,0,95,158.034,
0.00023,,,71200.0,,0.476,0,95,158.544,
0.00044,,,73300.0,,0.486,0,90,153.4805,
0.00035,,,73650.0,,0.476,0,92,157.1005,
0.00021,,,78350.0,,0.48,0,95,158.204,
0.00015,,,71150.0,,0.486,0,95,158.204,
0.00052,,,70600.0,,0.46,0,85,147.72,
0.00052,,,71600.0,,0.481,0,68,129.53,
0.00062,,,63050.0,,0.474,0,85,146.7,
0.00083,,,67950.0,,0.473,0,68,133.627,
0.001,,,74650.0,,0.471,0,85,148.06,
0.00051,,,67700.0,,0.464,0,90,153.03,
0.00013,,,71800.0,,0.463,0,90,153.70999999999998,
0.00056,,,73700.0,,0.468,0,85,147.04,
0.00085,,,70100.0,,0.458,0,51,113.4735,
0.00067,,,69000.0,,0.462,0,68,130.64350000000002,
0.00071,,,70300.0,,0.451,0,68,129.6235,
0.00027,,,66900.0,,0.455,0,85,147.844,
0.00018,,,70500.0,,0.47,0,82,143.9378,
0.00021,,,69250.0,,0.468,0,85,133.6178,
0.00045,,,70700.0,,0.472,0,85,145.697,
0.00061,,,69900.0,,0.461,0,68,128.26350000000002,
0.00055,,,67800.0,,0.465,0,80,141.4835,
0.00066,,,72350.0,,0.455,0,75,136.0035,
0.00038,,,70600.0,,0.456,0,75,137.117,
0.00022,,,69000.0,,0.492,0,92,154.8905,
0.0006,,,68200.0,,0.478,0,75,137.287,
0.00078,,,71050.0,,0.479,0,60,122.96349999999998,
0.00065,,,71250.0,,0.478,0,75,138.137,
0.00072,,,73250.0,,0.46,0,60,123.737,
0.00065,,,71100.0,,0.478,0,68,131.3235,
0.00067,,,67200.0,,0.456,0,75,137.5335,
0.00058,,,74100.0,,0.475,0,75,135.83350000000002,
0.00037,,,71850.0,,0.463,0,68,128.017,
0.00031,,,84950.0,,0.459,0,90,151.68699999999998,
0.00072,,,64500.0,,0.468,0,68,117.52000000000001,
0.00088,,,72850.0,,0.466,0,51,104.33684616000001,
0.00072,,,72200.0,,0.448,0,68,115.97300000000001,
0.00059,,,,,0.466,0,85,132.633,
0.00128,,,72250.0,,0.46,0,34,87.62584616,
0.00055,,,73550.0,,0.464,0,85,131.647,
0.00074,,,72500.0,,0.455,0,68,114.42600000000002,
0.00065,,,69450.0,,0.478,0,85,131.46,
0.00066,,,71300.0,,0.45,0,68,116.126,
0.00079,,,71800.0,,0.451,0,68,120.18084616,
0.00092,,,69200.0,,0.454,0,51,103.99684616,
0.00046,,,71800.0,,0.477,0,68,113.01500000000001,
0.00069,,,66600.0,,0.463,0,68,115.888,
0.00075,,,72150.0,,0.464,0,68,116.16,
0.00039,,,72400.0,,0.477,0,90,137.62,
0.0012,,,73200.0,,0.474,0,51,75.564,
0.0007,,,75550.0,,0.462,0,85,133.32999999999998,
0.00068,,,79850.0,,0.458,0,68,115.99000000000001,
0.00083,,,73550.0,,0.457,0,63,111.35999999999999,
0.0006,,,74300.0,,0.456,0,85,132.82,
0.00057,,,71700.0,,0.471,0,85,133.84,
0.00065,,,75300.0,,0.483,0,85,132.5668,
0.00066,,,71500.0,,0.453,0,85,132.2578,
0.00049,,,69450.0,,0.478,0,90,137.7378,
0.00068,,,69300.0,,0.471,0,68,115.2268,
0.00056,,,72000.0,,0.47,0,85,133.6834,
0.0011,,,71950.0,,0.469,0,51,103.59374616000001,
0.00142,,,72750.0,,0.463,0,34,83.86,
0.00057,,,70700.0,,0.463,0,85,130.797,
0.00086,,,65100.0,,0.46,0,68,115.5735,
0.00059,,,69050.0,,0.464,0,92,137.4235,
0.00053,,,65050.0,,0.46,0,95,141.077,
0.00066,,,66050.0,,0.46,0,90,136.8635,
0.00067,,,72800.0,,0.459,0,85,132.0635,
0.00021,,,73100.0,,0.47,0,110,157.517,
0.00065,,,68500.0,,0.463,0,90,138.7335,
0.00037,,,74100.0,,0.461,0,110,157.347,
0.00062,,,71400.0,,0.464,0,75,122.387,
0.00046,,,70250.0,,0.47,0,95,143.457,
0.00066,,,75500.0,,0.452,0,75,123.14350000000002,
0.0005,,,71350.0,,0.454,0,95,143.117,
0.0005,,,65400.0,,0.466,0,95,142.77700000000002,
0.00024,,,70000.0,,0.454,0,119,167.517,
0.00073,,,76500.0,,0.474,0,68,114.81700000000001,
0.00058,,,70400.0,,0.471,0,85,131.851,
0.00081,,,70300.0,,0.47,0,85,131.222,
0.00049,,,73050.0,,0.461,0,85,132.803,
0.00079,,,72450.0,,0.452,0,68,118.047,
0.00083,,,78250.0,,0.477,0,68,120.77584616,
0.00083,,,67350.0,,0.46,0,68,121.64284615999999,
0.00053,,,73450.0,,0.458,0,68,115.446,
0.00064,,,69650.0,,0.451,0,85,132.191,
0.00069,,,70650.0,,0.462,0,68,115.82,
0.00071,,,75500.0,,0.452,0,68,116.17699999999999,
0.00065,,,70100.0,,0.461,0,68,115.99000000000001,
0.00079,,,67550.0,,0.461,0,68,115.99000000000001,
0.00046,,,72000.0,,0.468,0,85,131.137,
0.00072,,,70500.0,,0.467,0,68,115.463,
9e-05,,,73600.0,,0.478,0,95,156.674,
0.00015,,,76100.0,,0.462,0,95,156.674,
0.00036,,,71000.0,,0.456,0,93,113.08,
0.00053,,,73600.0,,0.476,0,93,115.29,
0.00071,,,78350.0,,0.467,0,75,102.01384616,
0.00079,,,72750.0,,,0,38,48.750499999999995,
0.00064,,,74600.0,,,142,48,60.011500000000005,
0.00027,,,76050.0,,,0,70,80.748,
0.0006,,,72850.0,,0.0,152,60,72.24549999999999,
0.00046,,,79350.0,,,140,60,71.098,
0.00042,,,72350.0,,,146,68,78.574,
0.00042,,,70400.0,,,0,68,78.998,
0.00046,,,67950.0,,0.0,0,56,67.132,
0.00103,,,69900.0,,,133,5,18.247,
0.00071,,,75100.0,,0.461,0,68,117.52000000000001,
0.00071,,,71300.0,,0.469,0,72,120.85,
0.00082,,,68900.0,,0.468,0,56,103.78999999999999,
0.0009,,,69100.0,,0.464,0,85,134.35,
0.00059,,,72850.0,,0.457,0,68,115.82,
0.00069,,,72550.0,,,0,34,45.91850000000001,
0.00035,,,72900.0,,,110,80,89.58399999999999,
0.00106,,,71300.0,,0.469,0,41,104.46000000000001,
0.00068,,,75450.0,,0.483,0,68,129.7,
0.00057,,,72600.0,,0.457,0,102,151.52,
0.00074,,,74000.0,,0.495,0,102,125.087,
0.00101,,,71800.0,,0.453,0,60,109.083,
0.00104,,,67700.0,,0.468,0,51,100.273,
0.00067,,,70200.0,,0.461,0,80,128.2835,
0.00072,,,73650.0,,0.462,0,75,122.80350000000001,
0.00068,,,70800.0,,0.455,0,80,128.2835,
0.00051,,,64000.0,,0.473,0,92,139.387,
0.00064,,,68000.0,,0.466,0,90,139.0735,
0.00059,,,76700.0,,0.459,0,90,139.677,
0.00041,,,73050.0,,0.463,0,110,157.347,
0.00079,,,72150.0,,0.456,0,68,119.48384616,
0.00113,,,68400.0,,0.475,0,90,138.5635,
0.00057,,,73250.0,,0.489,0,90,138.3935,
0.00104,,,70950.0,,0.451,0,60,115.71384615999999,
0.0005,,,81250.0,,0.469,0,60,109.34699999999998,
0.0009,,,78200.0,,0.458,0,60,113.50384616000001,
0.00074,,,72450.0,,0.468,0,75,125.3535,
0.00048,,,79050.0,,0.485,0,102,163.377,
0.00104,,,71800.0,,0.487,0,68,90.98150000000001,
0.00044,,,69850.0,,0.495,0,119,140.1105,
0.00089,,,73650.0,,0.487,0,85,107.2835,
0.00076,,,70400.0,,0.492,0,92,114.0035,
0.00079,,,70100.0,,0.491,0,92,114.097,
0.00088,,,71250.0,,0.487,0,85,107.2835,
0.00092,,,71450.0,,0.483,0,85,107.2835,
0.00038,,,73700.0,,0.476,0,85,138.91,
0.00061,,,74750.0,,0.473,0,78,125.17349999999999,
0.00047,,,71750.0,,0.48,0,80,141.917,
0.00062,,,71900.0,,0.49,0,102,123.697,
0.0005,,,66750.0,,0.486,0,112,134.317,
0.00068,,,67900.0,,0.477,0,100,122.967,
0.00084,,,71150.0,,0.488,0,90,112.2535,
0.00093,,,67750.0,,0.499,0,90,113.2735,
0.00072,,,68450.0,,0.479,0,85,107.377,
0.00084,,,66450.0,,0.469,150,85,108.64699999999999,
0.00073,,,71350.0,,0.482,0,0,26.117000000000004,
0.00076,,,65500.0,,0.476,156,102,124.62700000000001,
0.00067,,,69800.0,,0.469,163,108,130.897,
0.00062,,,71800.0,,0.484,160,108,131.067,
0.00091,,,70400.0,,0.489,0,85,107.225,
0.0007,,,65850.0,,0.467,0,102,125.066,
0.00166,,,70000.0,,0.471,0,119,141.627,
0.00073,,,70950.0,,0.493,0,120,142.3405,
0.0007,,,70750.0,,0.454,0,68,115.9161,
0.00065,,,69800.0,,0.463,0,68,116.93299999999999,
0.00069,,,71400.0,,0.452,0,72,120.60920000000002,
0.00073,,,76250.0,,0.457,0,72,121.1192,
0.0007,,,74900.0,,0.471,0,72,133.97920000000002,
0.00094,,,81500.0,,0.46,0,75,128.75384616000002,
0.00082,,,64000.0,,0.47,0,75,127.22384616000001,
0.00041,,,71750.0,,0.454,0,102,150.347,
0.00049,,,75450.0,,0.466,0,95,143.287,
0.00068,,,65100.0,,0.467,0,75,124.33349999999999,
0.00031,,,76700.0,,0.466,0,110,158.537,
0.00065,,,63900.0,,0.464,0,85,134.2735,
0.00028,,,65700.0,,0.451,0,102,150.17700000000002,
0.00079,,,73950.0,,0.458,0,75,123.3135,
0.00066,,,72650.0,,0.462,0,85,133.93349999999998,
0.00043,,,74750.0,,0.462,0,95,144.137,
0.00038,,,74950.0,,0.472,0,95,144.817,
0.00035,,,73000.0,,0.477,0,108,154.917,
0.0007,,,69700.0,,0.463,0,73,120.5435,
0.00054,,,69500.0,,0.462,0,95,142.947,
0.00074,,,73200.0,,0.465,0,75,122.2935,
0.00066,,,69850.0,,0.449,0,68,116.636,
0.00068,,,74400.0,,0.467,0,68,117.04400000000001,
0.00076,,,75950.0,,0.458,0,68,116.619,
0.00072,,,74050.0,,0.457,0,68,116.126,
0.00078,,,73900.0,,0.454,0,68,120.14684616000001,
0.00084,,,71700.0,,0.47,0,68,121.21784616000001,
0.00072,,,74100.0,,0.46,0,68,116.17699999999999,
0.00072,,,71600.0,,0.454,0,68,116.007,
0.00089,,,71300.0,,0.464,0,51,105.69684615999999,
0.0006,,,74600.0,,0.467,0,68,115.939,
0.00067,,,72250.0,,0.454,0,85,131.851,
0.00093,,,70900.0,,0.454,0,51,105.40784616,
0.00099,,,70200.0,,0.475,0,51,103.67384616,
0.00041,,,69250.0,,0.469,0,85,131.698,
0.00087,,,70200.0,,0.461,0,51,103.43584616,
0.0003,,,70100.0,,0.464,0,94,142.48,
