转炉终点C,转炉终点P,钢水净重,连铸正样Mn,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样V_val,连铸正样Mo_val,连铸正样Ti_val,低铝硅铁,钒氮合金(进口),钒铁(FeV50-B).1,硅铝钙,硅铝合金FeAl30Si25,硅锰面（硅锰渣）,碳化硅(55%),加入C含量,C收得率,加入Mn含量,Mn收得率
0.00067,,71700.0,,,0.484,,0.037,0.0028,0.0,0,0,39,25,0,0,132,120.66,,916.32,
0.00039,,66400.0,,,0.485,,0.033,0.0014,0.0,0,0,41,50,0,0,132,148.06,,1049.1200000000001,
0.00025,,74100.0,,,0.462,,0.033,0.0019,0.0,0,0,41,50,0,0,132,148.4,,1062.4,
0.00074,,73300.0,,,0.457,,0.034,0.0031,0.0,0,0,41,25,0,0,132,130.04,,982.72,
0.0007,,71600.0,,,0.471,,0.034,0.003,0.0,0,0,41,25,0,0,132,129.19,,949.5200000000001,
0.00046,,70850.0,,,0.478,,0.034,0.0024,0.0,0,0,41,50,0,200,132,148.06,,1049.1200000000001,
0.0005,,76350.0,,,0.481,,0.032,0.0025,0.0,0,0,39,50,0,0,132,147.38,,1022.5600000000001,
0.001,,71900.0,,,0.477,,0.035,0.0021,0.0,0,0,0,25,0,200,132,96.1609,,929.6000000000001,
0.00071,,71600.0,,,0.459,,0.034,0.0027,0.0,0,0,0,25,0,200,132,116.0409,,956.1600000000001,
0.00065,,71900.0,,,0.463,,0.033,0.0017,0.0,0,0,0,25,0,200,132,130.504,,996.0,
0.00075,,74600.0,,,0.458,,0.032,0.0026,0.0,0,0,39,25,0,200,132,129.02,,942.8800000000001,
0.00066,,74700.0,,,0.464,,0.033,0.0025,0.0,0,0,0,25,0,200,132,130.16400000000002,,982.72,
0.00135,,76250.0,,,0.462,,0.035,0.0026,0.0,0,0,0,0,0,200,132,86.06094616,,996.0,
0.00076,,73850.0,,,0.48,,0.034,0.0029,0.0,0,0,0,25,0,200,88,103.184,,969.44,
0.00073,,74300.0,,,0.474,,0.034,0.0037,0.0,0,0,0,25,0,200,132,115.70089999999999,,942.8800000000001,
0.00062,,69900.0,,,0.458,,0.034,0.0023,0.0,0,0,40,25,0,200,88,139.03,,949.52,
0.00049,,74650.0,,,0.462,,0.035,0.0021,0.0,0,0,40,50,0,200,88,140.05,,989.3600000000001,
0.00049,,68850.0,,,0.456,,0.035,0.0011,0.001,0,0,40,50,0,200,88,137.28,,956.1600000000001,
0.00061,,71800.0,,,0.464,,0.037,0.0014,0.001,0,0,40,25,0,200,88,126.15,,896.4000000000001,
0.00071,,67950.0,,,0.457,,0.035,0.0018,0.001,0,0,41,25,0,200,88,132.82,,969.44,
0.00101,,74200.0,,,0.447,,0.034,0.0003,0.001,0,0,40,0,0,0,88,113.50384616000001,,976.08,
0.00085,,76300.0,,,0.468,,0.035,0.0021,0.001,0,0,40,0,0,200,88,119.99384616000002,,929.6000000000001,
0.00048,,71500.0,,,0.456,,0.036,0.0017,0.001,0,0,40,50,0,200,88,136.94,,942.8800000000001,
0.00068,,71200.0,,,0.471,,0.036,0.0024,0.001,0,0,41,25,0,200,88,138.13,,989.3600000000001,
0.00072,,75550.0,,,0.474,,0.035,0.002,0.001,0,0,40,0,25,250,88,128.2835,,976.08,
0.00096,,73550.0,,,0.458,,0.035,0.0008,0.001,0,0,48,0,0,250,88,113.50384616000001,,976.08,
0.00044,,72350.0,,,0.469,,0.036,0.0001,0.001,0,0,52,0,50,200,88,157.347,,982.72,
0.00092,,77900.0,,,0.472,,0.037,0.0004,0.001,0,0,50,0,0,200,88,113.50384615999998,,976.0800000000002,
0.00069,,73200.0,,,0.458,,0.034,0.0023,0.001,0,0,40,0,0,250,88,148.12384616000003,,1015.9200000000001,
0.00088,,76550.0,,,0.47,,0.033,0.0016,0.001,0,0,40,0,0,250,88,114.01384616,,996.0,
0.00051,,75750.0,,,0.476,,0.034,0.0011,0.001,0,0,40,50,0,0,88,143.1,,996.0,
0.00052,,68700.0,,,0.474,,0.032,0.0036,0.001,0,0,40,25,0,0,0,106.25,,962.8000000000001,
0.00123,,74850.0,,,0.462,,0.033,0.0004,0.001,0,0,40,0,0,0,0,52.31384616,,929.6,
0.00111,,68850.0,,,0.472,,0.033,0.0028,0.0,0,0,40,0,0,0,0,61.29384616,,942.88,
0.00107,,69950.0,,,0.464,,0.033,0.0025,0.0,0,0,40,0,0,0,0,67.56384616,,962.8000000000001,
0.00048,,74500.0,,,0.465,,0.033,0.0029,0.0,0,0,40,25,0,0,0,100.6,,929.6,
0.00066,,71150.0,,,0.466,,0.032,0.0035,0.0,0,0,40,25,0,0,0,100.94,,942.88,
0.00067,,72450.0,,,0.459,,0.032,0.0024,0.0,0,0,40,25,0,0,132,129.02,,942.88,
0.0008,,74350.0,,,0.458,,0.035,0.0026,0.0,0,0,40,0,0,0,132,119.86384616,,896.4000000000001,
0.00072,,69000.0,,,0.469,,0.034,0.0026,0.0,0,0,40,25,0,0,132,127.1,,942.88,
0.00081,,71200.0,,,0.464,,0.032,0.0029,0.0,0,0,41,0,0,0,132,134.04384616,,962.8000000000001,
0.00041,,74500.0,,,0.475,,0.037,0.0025,0.0,0,0,0,50,0,0,132,154.26999999999998,,1029.2,
0.00067,,73400.0,,,0.475,,0.031,0.0025,0.0,0,0,30,25,0,0,132,129.36,,956.1600000000001,
0.00088,,71050.0,,,0.472,,0.031,0.0015,0.0,0,0,30,25,0,0,132,132.13,,989.36,
0.0008,,72900.0,,,0.489,,0.032,0.0015,0.0,0,0,30,25,0,0,132,141.73,,989.36,
0.00078,,72400.0,,,0.451,,0.029,0.0017,0.0,0,0,29,50,0,0,132,146.53,,989.36,
0.00088,,72950.0,,,0.47,,0.031,0.0019,0.0,0,0,30,25,0,0,132,145.01,,1042.48,
0.00072,,74100.0,,,0.463,,0.032,0.002,0.0,0,0,30,25,0,0,132,130.55,,1002.6400000000001,
0.00072,,73050.0,,,0.469,,0.029,0.0019,0.0,0,0,29,25,0,0,132,130.72,,1009.2800000000001,
0.00073,,73400.0,,,0.472,,0.029,0.002,0.0,0,0,29,25,0,0,132,131.1499,,1022.5600000000001,
0.00068,,74550.0,,,0.469,,0.031,0.0021,0.0,0,0,0,25,0,0,132,116.35300000000001,,969.44,
0.00045,,71200.0,,,0.472,,0.031,0.0022,0.0,0,0,0,50,0,0,132,147.813,,1035.8400000000001,
0.00041,,75500.0,,,0.46,,0.031,0.0022,0.0,0,0,0,50,0,0,132,146.793,,996.0,
0.00073,,73950.0,,,0.482,,0.034,0.0033,0.0,0,0,30,0,25,0,88,133.5935,,996.0,
0.00064,,73300.0,,,0.46,,0.032,0.0022,0.0,0,0,30,25,0,0,88,143.27,,1002.6400000000001,
0.00066,,74700.0,,,0.46,,0.032,0.0018,0.0,0,0,30,25,0,0,88,133.84,,1009.2800000000001,
0.00066,,75350.0,,,0.456,,0.032,0.0019,0.0,0,0,30,25,0,0,88,124.07,,1002.6400000000001,
0.00058,,72800.0,,,0.456,,0.034,0.0019,0.0,0,0,30,25,0,0,88,133.84,,1009.2800000000001,
0.00068,,64200.0,,,0.467,,0.034,0.0012,0.0,0,0,30,25,0,0,88,143.1,,996.0,
0.00059,,73100.0,,,0.451,,0.032,0.0017,0.0,0,0,30,50,0,0,88,134.01,,1015.9200000000001,
0.00066,,75600.0,,,0.464,,0.033,0.0018,0.0,0,0,30,50,0,0,88,133.84,,1009.2800000000001,
0.0003,,73950.0,,,0.479,,0.035,0.0022,0.0,0,0,30,50,0,0,88,158.01,,1015.9200000000001,
0.00052,,71650.0,,,0.465,,0.035,0.0018,0.0,0,0,32,50,0,0,88,143.27,,1002.6400000000001,
0.0006,,72800.0,,,0.461,,0.033,0.0014,0.0,0,0,32,25,0,0,88,123.9,,996.0,
0.0005,,74100.0,,,0.451,,0.031,0.0021,0.0,0,0,30,50,0,0,88,143.27,,1002.6400000000001,
0.00058,,74700.0,,,0.469,,0.031,0.002,0.0,0,0,30,0,25,0,88,133.7635,,1002.6400000000001,
0.00061,,75400.0,,,0.468,,0.031,0.0024,0.0,0,0,30,0,25,0,88,133.5935,,996.0,
0.00073,,71700.0,,,0.469,,0.031,0.0023,0.0,0,0,30,0,25,0,88,123.99350000000001,,996.0,
0.00025,,70800.0,,,0.461,,0.03,0.0024,0.0,0,0,30,0,50,0,88,167.177,,1029.2,
0.00053,,74050.0,,,0.46,,0.031,0.0027,0.0,0,0,28,25,0,0,88,132.65,,962.8000000000001,
0.00026,,73700.0,,,0.475,,0.031,0.0024,0.0,0,0,30,50,0,0,88,132.021,,938.2320000000001,
0.00086,,73700.0,,,0.464,,0.03,0.0021,0.0,0,0,28,25,0,0,88,116.77199999999999,,980.0640000000001,
0.00075,,71500.0,,,0.447,,0.033,0.0015,0.0,0,0,40,25,0,0,88,115.73500000000001,,939.5600000000001,
0.00067,,74500.0,,,0.458,,0.033,0.0023,0.0,0,0,40,25,0,0,88,114.97,,909.6800000000001,
0.00066,,71050.0,,,0.459,,0.034,0.0021,0.0,0,0,40,25,0,0,88,132.055,,939.5600000000001,
0.00083,,73200.0,,,0.467,,0.034,0.0026,0.0,0,0,40,0,0,0,88,121.08184616000001,,972.096,
0.00095,,71650.0,,,0.45,,0.034,0.002,0.0,0,0,40,0,0,0,88,104.48984616,,961.4720000000001,
0.00073,,72550.0,,,0.469,,0.034,0.002,0.0,0,0,40,25,0,0,88,132.03799999999998,,938.8960000000001,
0.00061,,71300.0,,,0.45,,0.034,0.0008,0.0,0,0,0,25,0,0,88,130.627,,883.784,
0.00093,,68500.0,,,0.474,,0.031,0.0026,0.0,0,0,30,0,0,0,88,104.94884616,,979.4000000000001,
0.00075,,74800.0,,,0.469,,0.031,0.0017,0.0,0,0,28,25,0,0,88,115.39500000000001,,926.2800000000001,
0.00094,,69550.0,,,0.466,,0.035,0.0017,0.0,0,0,0,0,0,0,88,102.04184615999999,,865.856,
0.00094,,67700.0,,,0.466,,0.035,0.003,0.0,0,0,38,0,0,0,88,102.97684616,,902.3760000000001,
0.00101,,68700.0,,,0.444,,0.033,0.0019,0.0,0,0,40,0,0,0,88,103.55484616,,924.952,
0.00072,,71550.0,,,0.461,,0.034,0.003,0.0,0,0,40,25,0,0,88,132.123,,942.216,
0.00013,,73250.0,,,0.471,,0.031,0.002,0.0,0,0,30,50,0,0,132,154.94,,942.88,
0.00037,,71950.0,,,0.479,,0.033,0.0022,0.0,0,0,30,50,0,0,132,151.5,,996.0,
0.00021,,70550.0,,,0.475,,0.033,0.0022,0.0,0,0,0,50,0,0,132,156.3,,996.0,
0.00075,,72700.0,,,0.466,,0.035,0.0019,0.0,0,0,40,25,0,0,132,127.61000000000001,,962.8000000000001,
0.00028,,70500.0,,,0.465,,0.035,0.0023,0.0,0,0,40,50,0,0,132,150.14,,942.88,
0.00047,,70100.0,,,0.475,,0.032,0.0025,0.0,0,0,30,50,0,0,132,142.12,,929.6,
0.0006,,69850.0,,,0.466,,0.032,0.002,0.0,0,0,30,25,0,0,132,136.25,,962.8000000000001,
0.00023,,72800.0,,,0.451,,0.032,0.0026,0.0,0,0,30,50,0,0,132,151.84,,1009.2800000000001,
0.00046,,70750.0,,,0.476,,0.032,0.0028,0.0,0,0,30,50,0,0,132,146.53,,989.36,
0.00067,,72000.0,,,0.476,,0.033,0.002,0.0,0,0,39,25,0,0,132,120.49000000000001,,909.6800000000001,
0.00031,,68100.0,,,0.466,,0.032,0.0027,0.0,0,0,30,50,0,0,132,151.67,,1002.6400000000001,
0.00063,,72850.0,,,0.479,,0.033,0.0017,0.0,0,0,39,25,0,0,132,131.96,,982.72,
0.00035,,72150.0,,,0.464,,0.033,0.0025,0.0,0,0,29,50,0,0,132,151.16,,982.72,
0.00019,,71450.0,,,0.465,,0.032,0.0016,0.0,0,0,29,50,0,0,132,152.91,,976.08,
0.0006,,69400.0,,,0.475,,0.032,0.0018,0.0,0,0,28,25,0,0,132,126.75999999999999,,929.6,
0.00043,,68250.0,,,0.469,,0.031,0.0019,0.0,0,0,28,50,0,0,132,145.34,,942.88,
0.00079,,69100.0,,,0.46,,0.03,0.0022,0.0,0,0,28,25,0,0,132,130.21,,989.36,
0.00044,,71450.0,,,0.478,,0.031,0.0021,0.0,0,0,29,50,0,0,132,147.54999999999998,,1029.2,
0.0,,72100.0,,,0.471,,0.03,0.0019,0.0,0,0,29,25,0,0,132,130.55,,1002.6400000000001,
0.00062,,72100.0,,,0.467,,0.031,0.0021,0.0,0,0,28,25,0,0,132,130.38,,996.0,
0.00077,,70500.0,,,0.482,,0.03,0.0055,0.0,0,0,29,25,0,0,132,130.55,,1002.6400000000001,
0.00072,,73100.0,,,0.472,,0.03,0.0025,0.0,0,0,29,25,0,0,132,130.04,,982.72,
0.00029,,72500.0,,,0.458,,0.034,0.0022,0.0,0,0,40,50,0,0,132,146.53,,989.36,
0.00065,,71950.0,,,0.468,,0.031,0.0018,0.0,0,0,0,25,0,0,132,129.64780000000002,,962.8000000000001,
0.0006,,72850.0,,,0.46,,0.034,0.0033,0.0,0,0,0,50,0,0,132,146.01999999999998,,969.44,
0.00055,,71400.0,,,0.465,,0.03,0.002,0.0,0,0,0,25,0,0,132,145.7668,,956.1600000000001,
0.00068,,71600.0,,,0.462,,0.031,0.003,0.0,0,0,0,25,0,0,132,129.6168,,962.8000000000001,
0.00043,,70150.0,,,0.46,,0.031,0.0023,0.0,0,0,0,25,0,0,132,146.2799,,976.08,
0.00067,,73400.0,,,0.465,,0.032,0.0021,0.0,0,0,0,25,0,0,132,129.1068,,942.88,
0.00072,,71700.0,,,0.469,,0.032,0.0019,0.0,0,0,0,25,0,0,132,129.82399999999998,,969.44,
0.00058,,75150.0,,,0.476,,0.03,0.002,0.0,0,0,30,25,0,0,88,131.834,,930.928,
0.00103,,72350.0,,,0.454,,0.03,0.0026,0.0,0,0,30,0,0,0,88,104.48984616,,961.4720000000001,
0.00071,,73900.0,,,0.454,,0.029,0.0026,0.0,0,0,30,25,0,0,88,116.245,,959.48,
0.00063,,73450.0,,,0.487,,0.031,0.0032,0.0,0,0,30,25,0,0,88,115.531,,931.5920000000001,
0.00072,,71500.0,,,0.46,,0.031,0.0031,0.0,0,0,30,25,0,0,88,115.00399999999999,,911.008,
0.0007,,70500.0,,,0.492,,0.031,0.003,0.0,0,0,30,25,0,0,88,117.38400000000001,,1003.9680000000001,
0.00068,,74350.0,,,0.48,,0.03,0.0033,0.0,0,0,30,25,0,0,88,131.613,,922.296,
0.00073,,76100.0,,,0.463,,0.031,0.0028,0.0,0,0,32,25,0,0,77,113.71,,989.36,
0.00061,,75050.0,,,0.459,,0.029,0.0015,0.0,0,0,30,25,0,0,88,116.262,,960.144,
0.00072,,75700.0,,,0.464,,0.03,0.0022,0.0,0,0,30,25,0,0,88,116.56800000000001,,972.096,
0.00074,,75800.0,,,0.479,,0.032,0.0019,0.0,0,0,30,25,0,0,88,116.44900000000001,,967.4480000000001,
0.00091,,71750.0,,,0.464,,0.029,0.0022,0.0,0,0,30,0,0,0,88,104.25184616,,952.176,
0.00081,,73550.0,,,0.459,,0.03,0.0025,0.0,0,0,30,0,0,0,88,120.80984615999999,,961.4720000000001,
0.00078,,71600.0,,,0.476,,0.03,0.0034,0.0,0,0,30,25,0,0,88,116.381,,964.792,
0.00092,,72700.0,,,0.477,,0.032,0.0032,0.0,0,0,30,0,0,0,88,104.42184616000002,,958.816,
0.00066,,71450.0,,,0.468,,0.031,0.0023,0.0,0,0,30,25,0,0,132,127.61000000000001,,962.8000000000001,
0.00027,,73100.0,,,0.463,,0.032,0.0023,0.0,0,0,0,75,0,0,0,116.59,,1029.2,
0.00028,,75800.0,,,0.451,,0.034,0.0031,0.0,0,0,40,75,0,0,0,114.38,,942.88,
0.00018,,73350.0,,,0.445,,0.033,0.0036,0.0,0,0,40,25,0,0,0,114.38,,942.88,
0.00051,,66000.0,,,0.454,,0.032,0.0017,0.0,0,0,40,25,0,0,0,96.65,,962.8000000000001,
0.0005,,72600.0,,,0.459,,0.034,0.0027,0.0,0,0,40,50,0,0,0,105.74,,942.88,
0.00055,,70700.0,,,0.459,,0.034,0.0026,0.0,0,0,40,50,0,0,132,139.13,,962.8000000000001,
0.00066,,72300.0,,,0.453,,0.035,0.0041,0.0,0,0,40,25,0,0,132,130.04,,982.72,
0.00074,,73500.0,,,0.45,,0.034,0.0035,0.0,0,0,39,25,0,0,132,62.72,,903.0400000000001,
0.00051,,70950.0,,,0.461,,0.033,0.0027,0.0,0,0,40,50,0,0,132,142.24,,1009.2800000000001,
0.00095,,76250.0,,,0.465,,0.035,0.0027,0.0,0,0,40,0,0,0,132,121.73384616,,969.44,
0.0004,,72800.0,,,0.466,,0.033,0.0016,0.0,0,0,40,50,0,0,132,146.87,,1002.6400000000001,
0.00023,,72450.0,,,0.461,,0.033,0.0018,0.0,0,0,40,50,0,0,132,153.76,,1009.2800000000001,
0.00026,,73550.0,,,0.457,,0.033,0.0027,0.0,0,0,40,50,0,0,132,152.18,,1022.5600000000001,
0.00016,,74950.0,,,0.456,,0.034,0.0037,0.0,0,0,39,50,0,0,132,151.16,,982.72,
0.00073,,71450.0,,,0.474,,0.035,0.0032,0.0,0,0,40,25,0,0,132,129.36,,956.1600000000001,
0.00074,,70350.0,,,0.447,,0.033,0.0032,0.0,0,0,41,25,0,0,132,129.7,,969.44,
0.00034,,72700.0,,,0.468,,0.033,0.004,0.0,0,0,42,50,0,0,132,153.03,,1055.76,
0.00047,,74500.0,,,0.475,,0.034,0.0032,0.0,0,0,41,25,0,0,132,146.7,,996.0,
0.00043,,69750.0,,,0.47,,0.035,0.003,0.0,0,0,40,50,0,0,132,146.35999999999999,,982.72,
0.00057,,68650.0,,,0.476,,0.035,0.0032,0.0,0,0,41,25,0,0,132,141.9,,996.0,
0.00071,,70050.0,,,0.472,,0.035,0.0026,0.0,0,0,42,25,0,0,132,129.7,,969.44,
0.0007,,71000.0,,,0.467,,0.034,0.0022,0.0,0,0,0,25,0,0,132,129.82399999999998,,969.44,
0.00068,,70600.0,,,0.456,,0.034,0.003,0.0,0,0,0,25,0,0,132,129.14090000000002,,942.88,
0.00078,,68550.0,,,0.459,,0.033,0.0024,0.0,0,0,0,25,0,0,132,128.4609,,916.32,
0.00086,,70700.0,,,0.466,,0.033,0.0026,0.0,0,0,0,50,0,0,132,151.84,,1009.2800000000001,
0.00052,,73150.0,,,0.453,,0.034,0.0022,0.0,0,0,0,50,0,0,132,145.4609,,942.88,
0.00075,,72500.0,,,0.462,,0.04,0.0026,0.0,0,0,0,25,0,0,132,126.97999999999999,,863.2,
0.00079,,66350.0,,,0.458,,0.033,0.0022,0.0,0,0,0,25,0,0,132,129.14090000000002,,942.88,
0.00042,,71150.0,,,0.47,,0.034,0.0018,0.0,0,0,0,50,0,0,132,145.9647,,962.8000000000001,
0.00071,,67850.0,,,0.474,,0.034,0.0029,0.0,0,0,40,0,25,0,88,121.95350000000002,,916.32,
0.00066,,70050.0,,,0.463,,0.034,0.0021,0.0,0,0,35,0,25,0,88,118.89350000000002,,796.8000000000001,
0.00053,,59450.0,,,0.467,,0.035,0.0025,0.0,0,0,40,0,50,0,88,140.347,,956.1600000000001,
0.00051,,70600.0,,,0.457,,0.036,0.0025,0.0,0,0,39,0,50,0,88,147.627,,903.0400000000001,
0.00073,,67150.0,,,0.454,,0.033,0.003,0.0,0,0,40,0,25,0,88,123.65350000000001,,982.72,
0.00052,,75300.0,,,0.453,,0.034,0.0029,0.0,0,0,40,0,50,0,88,140.347,,956.1600000000001,
0.00043,,77400.0,,,0.455,,0.032,0.0028,0.0,0,0,40,0,50,0,88,138.487,,996.0,
0.00061,,74650.0,,,0.45,,0.034,0.0029,0.0,0,0,39,0,25,0,88,119.18350000000001,,883.12,
0.00057,,69200.0,,,0.455,,0.033,0.0022,0.0,0,0,40,0,50,0,88,133.177,,976.08,
0.00063,,73550.0,,,0.465,,0.033,0.0026,0.0,0,0,40,0,25,0,88,133.2535,,982.72,
0.00024,,72250.0,,,0.45,,0.033,0.0028,0.0,0,0,40,0,50,0,88,157.857,,1002.6400000000001,
0.0003,,70950.0,,,0.45,,0.034,0.0028,0.0,0,0,40,0,75,0,88,157.78050000000002,,996.0,
0.00045,,72150.0,,,0.462,,0.034,0.0039,0.0,0,0,40,0,50,0,88,142.267,,956.1600000000001,
0.00043,,70800.0,,,0.476,,0.034,0.0028,0.0,0,0,40,0,50,0,132,156.657,,1002.6400000000001,
0.00045,,72350.0,,,0.466,,0.034,0.0027,0.0,0,0,40,0,50,0,132,147.227,,1009.2800000000001,
0.00033,,70950.0,,,0.458,,0.035,0.0028,0.0,0,0,40,50,0,0,88,132.49699999999999,,956.8240000000001,
0.00068,,71200.0,,,0.486,,0.034,0.0038,0.0,0,0,0,0,50,0,132,129.717,,962.8000000000001,
0.00079,,63600.0,,,0.473,,0.031,0.0,0.001,0,0,0,0,50,0,132,130.89,,1008.6160000000001,
0.00072,,72950.0,,,0.46,,0.03,0.0,0.001,0,0,0,0,50,0,132,132.522,,1072.3600000000001,
9e-05,,76850.0,,,0.464,,0.032,0.0,0.001,0,0,0,25,0,0,132,106.1,,1022.5600000000001,
0.00089,,68600.0,,,0.469,,0.035,0.0004,0.001,0,0,40,25,0,0,88,108.75999999999999,,929.6,
0.00077,,67950.0,,,0.457,,0.032,0.0,0.0,0,0,40,25,0,0,88,117.18,,996.0,
0.00086,,70000.0,,,0.446,,0.032,0.0004,0.0,0,0,40,0,0,0,88,121.40484615999999,,984.7120000000001,
0.00083,,75050.0,,,0.46,,0.032,0.0026,0.001,0,0,40,0,0,0,88,120.45284615999999,,947.528,
0.00066,,72150.0,,,0.456,,0.033,0.0,0.001,0,0,0,0,50,0,88,133.245,,978.7360000000001,
0.0008,,70100.0,,,0.471,,0.035,0.0036,0.002,0,0,0,0,25,0,132,130.8135,,1009.2800000000001,
0.00066,,72850.0,,,0.479,,0.036,0.0032,0.002,0,0,0,0,50,0,132,130.125,,978.7360000000001,
0.00062,,71900.0,,,0.481,,0.036,0.0032,0.001,0,0,0,0,50,0,88,133.279,,980.0640000000001,
0.00092,,71300.0,,,0.46,,0.036,0.0012,0.001,0,0,0,0,25,0,132,114.15350000000001,,996.0,
0.00072,,70750.0,,,0.467,,0.035,0.0012,0.001,0,0,0,0,50,0,88,116.483,,961.4720000000001,
0.00026,,70850.0,,,0.48,,0.036,0.0034,0.002,0,0,0,0,100,0,132,156.674,,996.0,
0.0005,,71500.0,,,0.476,,0.034,0.0024,0.002,0,0,0,0,75,0,0,107.3805,,996.0,
0.00057,,72450.0,,,0.479,,0.035,0.0014,0.001,0,0,0,0,75,0,132,121.50049999999999,,863.2,
0.0003,,62800.0,,,0.477,,0.035,0.0,0.001,0,0,0,0,100,0,132,155.824,,962.8000000000001,
0.00054,,71750.0,,,0.487,,0.035,0.0,0.002,0,0,0,0,75,0,132,140.2605,,996.0,
0.00061,,71150.0,,,0.486,,0.035,0.0,0.001,0,0,0,0,50,0,132,137.287,,996.0,
0.0004,,70550.0,,,0.493,,0.036,0.0,0.001,0,0,0,0,75,0,132,151.7805,,996.0,
0.00042,,69700.0,,,0.482,,0.037,0.0005,0.0,0,0,0,0,100,0,132,157.014,,1009.2800000000001,
0.00018,,68900.0,,,0.466,,0.032,0.0,0.001,0,0,39,0,50,0,110,150.227,,1009.2800000000001,
6e-05,,71950.0,,,0.473,,0.036,0.0,0.001,0,0,0,0,50,0,132,153.777,,1002.6400000000001,
0.00025,,69600.0,,,0.445,,0.033,0.0004,0.0,0,0,40,0,50,0,88,153.227,,1009.2800000000001,
0.0002,,73300.0,,,0.457,,0.035,0.0004,0.0,0,0,40,0,50,0,88,152.71699999999998,,989.36,
0.00044,,70000.0,,,0.483,,0.034,0.0018,0.001,0,0,39,0,25,0,88,136.3535,,916.32,
0.00041,,67750.0,,,0.455,,0.033,0.0016,0.001,0,0,40,0,50,0,88,145.317,,962.8000000000001,
0.00071,,71850.0,,,0.466,,0.033,0.0019,0.001,0,0,40,0,25,0,88,122.2935,,929.6,
0.00046,,71000.0,,,0.455,,0.033,0.0031,0.001,0,0,40,0,50,0,88,136.447,,916.32,
0.00053,,63400.0,,,0.468,,0.035,0.0039,0.0,0,0,40,0,50,0,88,137.637,,962.8000000000001,
0.0006,,75850.0,,,0.452,,0.033,0.001,0.001,0,0,32,0,25,0,88,140.9935,,1022.5600000000001,
0.00037,,77100.0,,,0.453,,0.033,0.0039,0.0,0,0,31,0,50,0,88,142.607,,969.44,
0.00051,,72100.0,,,0.469,,0.032,0.0029,0.0,0,0,32,0,25,0,88,140.4835,,1002.6400000000001,
0.00062,,67300.0,,,0.461,,0.034,0.0044,0.001,0,0,32,0,25,0,88,128.7935,,996.0,
0.00023,,74100.0,,,0.456,,0.034,0.0041,0.0,0,0,30,0,50,0,88,151.367,,1049.1200000000001,
0.00065,,71800.0,,,0.467,,0.032,0.0039,0.0,0,0,30,0,25,0,88,125.3535,,1049.1200000000001,
0.00055,,76700.0,,,0.452,,0.032,0.0048,0.001,0,0,30,0,25,0,88,133.7635,,1002.6400000000001,
0.00046,,76050.0,,,0.47,,0.033,0.0043,0.0,0,0,30,0,50,0,88,143.627,,1009.2800000000001,
0.00049,,73100.0,,,0.469,,0.034,0.0033,0.0,0,0,40,0,50,0,88,143.457,,1002.6400000000001,
0.00065,,70350.0,,,0.485,,0.034,0.0036,0.0,0,0,40,0,25,0,88,132.4035,,949.5200000000001,
0.00054,,68900.0,,,0.458,,0.032,0.0025,0.0,0,0,40,0,50,0,88,143.287,,996.0,
0.00082,,72250.0,,,0.467,,0.035,0.0019,0.0,0,0,30,0,0,0,88,118.63384616,,876.48,
0.00099,,67600.0,,,0.463,,0.036,0.0019,0.0,0,0,30,0,0,0,88,109.87884616000001,,1809.4,
0.00065,,65500.0,,,0.466,,0.034,0.0022,0.0,0,0,32,25,0,0,88,117.26500000000001,,999.32,
0.00092,,67950.0,,,0.472,,0.032,0.004,0.0,0,0,32,0,0,0,88,105.30584616,,993.344,
0.00082,,75150.0,,,0.475,,0.033,0.0036,0.0,0,0,32,0,0,0,88,120.63984616,,954.832,
0.00078,,72500.0,,,0.452,,0.035,0.0031,0.0,0,0,40,0,0,0,88,120.09584616,,933.5840000000001,
0.00068,,72250.0,,,0.451,,0.033,0.0032,0.0,0,0,40,25,0,0,88,132.65,,962.8000000000001,
0.00081,,74250.0,,,0.455,,0.033,0.0017,0.0,0,0,40,0,0,0,88,119.95984616,,928.272,
0.00099,,70350.0,,,0.457,,0.034,0.0028,0.0,0,0,40,0,0,0,88,103.92884615999999,,939.5600000000001,
0.00066,,71200.0,,,0.449,,0.034,0.0033,0.0,0,0,40,25,0,0,88,115.786,,941.552,
0.00099,,70950.0,,,0.467,,0.033,0.0028,0.0,0,0,40,0,0,0,88,104.08184616000001,,945.5360000000001,
0.00072,,70550.0,,,0.457,,0.033,0.003,0.0,0,0,40,25,0,0,88,117.16300000000001,,995.336,
0.0008,,72200.0,,,0.461,,0.032,0.0029,0.0,0,0,40,0,0,0,88,121.52384615999999,,989.36,
0.00088,,72850.0,,,0.452,,0.033,0.0025,0.0,0,0,40,0,0,0,88,121.38784616,,984.048,
0.0009,,75900.0,,,0.461,,0.035,0.0034,0.0,0,0,38,0,0,0,88,103.33384616,,916.32,
0.00021,,63000.0,,,0.467,,0.035,0.0019,0.0,0,0,40,75,0,0,0,111.89999999999999,,996.0,
0.0001,,68950.0,,,0.477,,0.04,0.004,0.0,0,0,40,75,0,0,0,114.03999999999999,,929.6,
0.00061,,62250.0,,,0.467,,0.033,0.0031,0.0,0,0,40,25,0,0,0,107.1,,996.0,
0.00051,,72700.0,,,0.459,,0.034,0.0038,0.0,0,0,40,75,0,0,0,123.42,,996.0,
